"Besides his competency and focus..,Andrej is so humble and respectful 
Can feel the spirit Tesla ",0.55,0.15,Positive
"Tesla to lay off 229 employees, shuts San Mateo office ",0.0,0.0,Neutral
  Elon get out of here with that. I’m the reason why Tesla is doing so great and Space X. You should be getting down on your hands and knees. Thanking the almighty Marc Thielman.,0.5194444444444445,0.32222222222222224,Positive
"_CREADOR Buen día, Tes! 🍀😉",0.0,0.0,Neutral
"PiNetwork
Tesla picoreteam 
Tesla Model Pi ",0.0,0.0,Neutral
Tesla Battery Supplier Panasonic To Build $4B Plant In Kansas ,0.0,0.0,Neutral
"_CREADOR Buenos días, Nico 🤗🤗🤗",0.0,0.0,Neutral
" Plusieurs collègues ont des Tesla et aucun ne m'a dit que c'était pour sauver la planète, jamais!
C'est juste parce qu'ils aiment les dernières technologies et gadgets et pour eux avoir une Tesla c'est juste fun et à la mode.",0.2,0.3,Positive
  Tesla=Tax Payer money satellites are good though and not subsidized.,0.6000000000000001,0.7,Positive
 I think it is funny and scarry Pratt head of Toyota research bought a Tesla and realized he bought to much EV for their needs. He should have bought a VW eGolf instead. But didn't do his research. TOYOTA FUTURE IS DOOMED!!!,0.44166666666666665,0.15,Positive
